"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Aug 1, 2022 12:13:15 AM PDT","15796604751","Order","111-0427212-0184217","T36-KM202-R-PR","Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Semi Trucks & Trailers, Commercial Application,","1","amazon.com","Invoiced Orders","Amazon","CORNELIUS","NC","28031","","8.99","0","0","0","0","0","0","0","0","0","0","0","-3.07","0","0","5.92"
"Aug 1, 2022 12:13:15 AM PDT","15796604751","Order","111-0427212-0184217","T36-KM202-R-PR","Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Semi Trucks & Trailers, Commercial Application,","1","amazon.com","Invoiced Orders","Amazon","CORNELIUS","NC","28031","","8.99","0","0","0","0","0","0","0","0","0","0","0","-3.07","0","0","5.92"
"Aug 1, 2022 12:13:15 AM PDT","15796604751","Order","111-0427212-0184217","T36-KM202-R-PR","Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Semi Trucks & Trailers, Commercial Application,","1","amazon.com","Invoiced Orders","Amazon","CORNELIUS","NC","28031","","8.99","0","0","0","0","0","0","0","0","0","0","0","-3.07","0","0","5.92"
"Aug 1, 2022 12:13:15 AM PDT","15796604751","Order","111-0427212-0184217","T36-KM202-R-PR","Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Semi Trucks & Trailers, Commercial Application,","2","amazon.com","Invoiced Orders","Amazon","CORNELIUS","NC","28031","","17.98","0","0","0","0","0","0","0","0","0","0","0","-6.13","0","0","11.85"
"Aug 1, 2022 12:13:22 AM PDT","15796604751","Order","111-0427212-0184217","T36-KM202-R-PR","Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Semi Trucks & Trailers, Commercial Application,","1","amazon.com","Invoiced Orders","Amazon","CORNELIUS","NC","28031","MarketplaceFacilitator","8.99","0","0","0","0","0","0","0","0","0","0","-1.08","-3.07","0","0","4.84"
"Aug 1, 2022 12:23:03 AM PDT","15796604751","Order","111-0427212-0184217","T36-KM202-R-PR","Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Semi Trucks & Trailers, Commercial Application,","1","amazon.com","Invoiced Orders","Amazon","CORNELIUS","NC","28031","MarketplaceFacilitator","8.99","0","0","0","0","0","0","0","0","0","0","-4.32","-3.07","0","0","1.60"
"Aug 1, 2022 12:23:03 AM PDT","15796604751","Order","111-0427212-0184217","T36-KM202-R-PR","Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Semi Trucks & Trailers, Commercial Application,","1","amazon.com","Invoiced Orders","Amazon","CORNELIUS","NC","28031","","8.99","0","0","0","0","0","0","0","0","0","0","0","-3.07","0","0","5.92"
"Aug 1, 2022 12:23:03 AM PDT","15796604751","Order","111-0427212-0184217","T36-KM202-R-PR","Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Semi Trucks & Trailers, Commercial Application,","2","amazon.com","Invoiced Orders","Amazon","CORNELIUS","NC","28031","","17.98","0","0","0","0","0","0","0","0","0","0","0","-6.13","0","0","11.85"
"Aug 1, 2022 12:34:57 AM PDT","16290795321","Order","111-8146900-1511411","BB00263","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Small plum flower)","1","amazon.com","Standard Orders","Amazon","LINCOLN","NE","68504-4647","MarketplaceFacilitator","17.99","1.30","0","0","0","0","0","0","0","0","-1.30","-2.70","-3.96","0","0","11.33"
"Aug 1, 2022 12:34:57 AM PDT","16290795321","Order","111-8146900-1511411","BB00262","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Cherry blossom 2)","1","amazon.com","Standard Orders","Amazon","LINCOLN","NE","68504-4647","MarketplaceFacilitator","17.99","1.30","0","0","0","0","0","0","0","0","-1.30","-2.70","-4.75","0","0","10.54"
"Aug 1, 2022 12:55:38 AM PDT","16290795321","Order","114-1655056-3249814","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","PUEBLO WEST","CO","81007-3406","MarketplaceFacilitator","8.99","0.44","0","0","0","0","0","0","0","0","-0.44","-1.08","-2.47","0","0","5.44"
"Aug 1, 2022 1:39:26 AM PDT","16290795321","Adjustment","","CN035-104-A-B","FBA Inventory Reimbursement - Lost:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.36","3.36"
"Aug 1, 2022 2:18:33 AM PDT","16290795321","Order","111-4822048-6337855","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","POUGHKEEPSIE","NY","12601-3010","MarketplaceFacilitator","8.99","0.73","0","0","0","0","0","0","0","0","-0.73","-1.08","-2.47","0","0","5.44"
"Aug 1, 2022 3:19:54 AM PDT","16290795321","Order","112-0249348-0590655","N136-BA00242-R-PR","BAR Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Stakes, C","1","amazon.com","Standard Orders","Amazon","HARTFORD","AL","36344-6273","MarketplaceFacilitator","9.99","0.80","0","0","0","0","0","0","0","0","-1.60","-2.40","-3.72","0","0","3.07"
"Aug 1, 2022 3:19:54 AM PDT","16290795321","Order","112-0249348-0590655","N136-BA00242-R-PR","BAR Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Stakes, C","1","amazon.com","Standard Orders","Amazon","HARTFORD","AL","36344-6273","","9.99","0.80","0","0","0","0","0","0","0","0","0","0","-3.72","0","0","7.07"
"Aug 1, 2022 3:38:25 AM PDT","16290795321","Order","113-8489700-6246644","T61-YM-3140AEOR-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","FORDS","NJ","08863-2128","MarketplaceFacilitator","8.99","0.60","0","0","0","0","0","0","0","0","-0.60","-1.08","-3.07","0","0","4.84"
"Aug 1, 2022 5:00:39 AM PDT","16290795321","Order","111-6414410-0875430","CN047-001-17","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Blue Grus Japonensis)","1","amazon.com","Standard Orders","Amazon","JERSEY CITY","NJ","07307-2795","MarketplaceFacilitator","15.99","1.06","0","0","0","0","0","0","0","0","-1.06","-2.40","-3.07","0","0","10.52"
"Aug 1, 2022 5:15:03 AM PDT","16290795321","Order","112-0284356-7918643","CN047-002-01","BARbee Red Japanese Chirimen & Kimono Print Fabric Goldfish Drawstring Pouch Coin Dice Purse Cosmetic Jewelry Key Travel Storage Bag Valentine's Day G","2","amazon.com","Standard Orders","Amazon","Fredericksburg","VA","22407","MarketplaceFacilitator","19.98","1.06","0","0","0","0","0","0","0","0","-1.06","-3.00","-6.13","0","0","10.85"
"Aug 1, 2022 5:32:53 AM PDT","16290795321","Order","113-1464848-5197819","CN061-8P","BAR Autotech 8-Pin 81980-50030 066500-4650 Flashing Speed Adjustable Electronic LED Flasher Assy Relay Fix For Lexus Scion LED Turn Signal Light Bulbs","1","amazon.com","Standard Orders","Amazon","ORDERVILLE","UT","84758-7702","MarketplaceFacilitator","8.99","0.73","0","0","0","0","0","0","0","0","-0.73","-1.08","-2.66","0","0","5.25"
"Aug 1, 2022 6:50:08 AM PDT","16290795321","Order","112-0206002-7461024","N135-BB00411-RD","BAR AUTOTECH Japanese Cute Small Mini Goldfish Coin Purse Accessories Holder Pouch Case for Phone Charger, Headphones, Cable Organizer (Red)","1","amazon.com","Standard Orders","Amazon","SPRINGFIELD","IL","62702-2906","MarketplaceFacilitator","8.99","0.88","0","0","0","0","0","0","0","0","-0.88","-1.35","-2.47","0","0","5.17"
"Aug 1, 2022 6:58:17 AM PDT","16290795321","Order","113-6030124-4977852","TT2-YT-622","Heavy Duty Adjustable Elastics Stretch Lock Shock Bungee Cords Rope with PVC Coated Buckle All Black for Motorcycle, Cargo, Camping, RV, Trailer, Bicy","1","amazon.com","Standard Orders","Amazon","LEESBURG","VA","20176-2327","MarketplaceFacilitator","17.99","1.08","0","0","0","0","0","0","0","0","-1.08","-2.70","-3.96","0","0","11.33"
"Aug 1, 2022 7:24:29 AM PDT","16290795321","Order","111-8512459-8555400","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","PALM COAST","FL","32137-3305","MarketplaceFacilitator","8.99","0.63","0","0","0","0","0","0","0","0","-0.63","-1.08","-2.47","0","0","5.44"
"Aug 1, 2022 7:52:03 AM PDT","16290795321","Order","112-3820217-7769831","CN047-001-14","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Red Flower)","1","amazon.com","Standard Orders","Amazon","ATLANTA","GA","30324-5276","MarketplaceFacilitator","15.99","1.36","0","0","0","0","0","0","0","0","-1.36","-2.40","-3.07","0","0","10.52"
"Aug 1, 2022 7:53:43 AM PDT","16290795321","Order","114-0111954-6225069","CN038-116-R-PR","BAR Autotech Remote Key Silicone Rubber Keyless Entry Shell Case Fob and Key Skin Cover fit for Mazda 3 6 CX-7 CX-9 MX-5 Miata 4 Buttons (1 Pair) (Red","1","amazon.com","Standard Orders","Amazon","Clinton","MS","39056","MarketplaceFacilitator","8.99","0.63","0","0","0","0","0","0","0","0","-0.63","-0.72","-3.07","0","0","5.20"
"Aug 1, 2022 8:05:56 AM PDT","16290795321","Order","113-5374585-8272220","CN047-006-03","BAR AUTOTECH Japanese Lucky Cat Cute Mini Coin Purse Change Bag Credit cards Holder Wallet Bag for Girl, Boy, Children (Yellow)","1","amazon.com","Standard Orders","Amazon","Saint Cloud","Florida","34771","MarketplaceFacilitator","12.99","0","0","0","0","0","0","0","0","0","0","-1.95","-3.07","0","0","7.97"
"Aug 1, 2022 8:27:44 AM PDT","16290795321","Order","111-6423944-2805042","CN047-002-008","BARbee Japanese Traditional Chirimen & Kimono Print Fabric Sewing Craft Cute Goldfish Cosmetic Jewelry Key Pouch Coin Purse Drawstring Bag for girls w","1","amazon.com","Standard Orders","Amazon","SEATTLE","WA","98117-5845","MarketplaceFacilitator","8.99","0.92","0","0","0","0","0","0","0","0","-0.92","-1.35","-2.47","0","0","5.17"
"Aug 1, 2022 9:06:29 AM PDT","16290795321","Refund","113-8796414-9765000","CN047-006-02","BAR AUTOTECH Zipper Maneki Neko lucky cat - Chirimen Kimono Print Style Feng Shui Cat Coin Wallet Holder for Coin, Money, Credit cards (Pink)","1","amazon.com","Standard Orders","Amazon","Las Vegas","NV","89118","MarketplaceFacilitator","-12.99","-1.09","-0.09","0","0","0","0","0","0.09","0","1.09","1.56","0","0","0","-11.43"
"Aug 1, 2022 9:07:41 AM PDT","16290795321","Order","111-1759555-3751410","N135-BB00242","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Cloud)","1","amazon.com","Standard Orders","Amazon","BROOKLYN","NY","11224-2226","MarketplaceFacilitator","17.99","1.60","0","0","0","0","0","0","0","0","-1.60","-2.70","-4.75","0","0","10.54"
"Aug 1, 2022 9:56:57 AM PDT","16290795321","Order","113-3826184-5501007","CN038-105-BK-PR","BAR Autotech Remote Key Silicone Rubber Keyless Entry Shell Case Fob and Key Skin Cover fit for Ford Mustang Fusion Lincoln MKZ MKC F-450 F-150 2015 F","1","amazon.com","Standard Orders","Amazon","FORTUNA","CA","95540-3981","MarketplaceFacilitator","7.99","0.68","0","0","0","0","0","0","0","0","-0.68","-0.64","-3.18","0","0","4.17"
"Aug 1, 2022 10:34:51 AM PDT","16290795321","Order","114-1575777-4337807","BB00257","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Peony flower)","1","amazon.com","Standard Orders","Amazon","JACKSONVILLE","FL","32220-5034","MarketplaceFacilitator","17.99","1.35","0","0","0","0","0","0","0","0","-1.35","-2.70","-4.75","0","0","10.54"
"Aug 1, 2022 10:42:15 AM PDT","16290795321","Order","111-9440140-5176220","T61-YM-4216EW-1-75","Waterproof LED Rear License Plate Tag Lights Backup Reverse Lights for Bike Vehicles Car Motorcycle Scooter (White)","1","amazon.com","Standard Orders","Amazon","CAPTAIN COOK","HI","96704-8346","MarketplaceFacilitator","8.99","0.42","0","0","0","0","0","0","0","0","-0.42","-1.08","-2.47","0","0","5.44"
"Aug 1, 2022 11:09:50 AM PDT","16290795321","Refund","112-0712790-4425002","N136-BA008148-R-PR","BAR Autotech Silicone Rubber Case Keyless Entry Key Fob Cover fit for VW Golf 8 Volkswagen MK8 Golf/GTI, Skoda Octavia (1 Pair) (Red)","1","amazon.com","Standard Orders","Amazon","SAND SPRINGS","OK","74063-8608","MarketplaceFacilitator","-7.99","-0.46","0","0","0","0","0","0","0","0","0.46","0.77","0","0","0","-7.22"
"Aug 1, 2022 11:13:47 AM PDT","16290795321","Adjustment","112-3855772-7473040","T61-YM-3140AER-1-PR","FBA Inventory Reimbursement - Customer Service Issue","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.44","5.44"
"Aug 1, 2022 11:13:57 AM PDT","16290795321","Order","114-7971767-3407426","CN047-002-06","BARbee Japanese Chirimen & Kimono Print Fabric Goldfish Drawstring Pouch Coin Purse Cosmetic Jewelry Key Travel Storage Bag for women accessory with S","1","amazon.com","Standard Orders","Amazon","CARMICHAEL","CA","95608-4663","MarketplaceFacilitator","9.99","0.77","0","0","0","0","0","0","0","0","-0.77","-1.50","-2.94","0","0","5.55"
"Aug 1, 2022 12:04:45 PM PDT","16290795321","Order","114-8691161-0041858","TT2-YT-622","Heavy Duty Adjustable Elastics Stretch Lock Shock Bungee Cords Rope with PVC Coated Buckle All Black for Motorcycle, Cargo, Camping, RV, Trailer, Bicy","1","amazon.com","Standard Orders","Amazon","CHESTERFIELD","MO","63017-2969","","17.99","0","0","0","0","0","0","0","0","0","0","-2.70","-3.96","0","0","11.33"
"Aug 1, 2022 12:13:11 PM PDT","16290795321","Order","111-7579201-2989014","CN047-011-03","BAR AUTOTECH Kawaii Small Coin Purse Cute Mini Plush Zipper Stuffed Animal Money Wallet for Kids Girls Women Funny Birthday Christmas Gift (Purple)","1","amazon.com","Standard Orders","Amazon","KANEOHE","HI","96744-1788","MarketplaceFacilitator","8.99","0.42","3.49","0","0","0","0","0","-3.49","0","-0.42","-1.35","-3.07","0","0","4.57"
"Aug 1, 2022 1:25:47 PM PDT","16290795321","Order","111-6944316-4058633","T36-KC201-R-PR","Red Stick-on Round Marker Reflectors - Universal Use Safety Spoke Reflective Quick Mount Custom Accessories stickers Adhesive Safety Kit for Cars, Tra","1","amazon.com","Standard Orders","Amazon","ORANGE CITY","FL","32763-5733","MarketplaceFacilitator","8.99","0.58","5.99","0","0","0","0","0","0","0","-0.58","-1.08","-8.46","0","0","5.44"
"Aug 1, 2022 1:33:46 PM PDT","16290795321","Order","114-1284437-4578605","TT2-YT-622","Heavy Duty Adjustable Elastics Stretch Lock Shock Bungee Cords Rope with PVC Coated Buckle All Black for Motorcycle, Cargo, Camping, RV, Trailer, Bicy","1","amazon.com","Standard Orders","Amazon","SMYRNA","TN","37167-4178","MarketplaceFacilitator","17.99","1.75","0","0","0","0","0","0","0","0","-1.75","-2.70","-3.96","0","0","11.33"
"Aug 1, 2022 2:17:47 PM PDT","16290795321","Order","112-2641378-6929835","BB00260","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Dark blue fan)","1","amazon.com","Standard Orders","Amazon","North Little Rock","AR","72114","MarketplaceFacilitator","17.99","1.71","0","0","0","0","0","0","0","0","-1.71","-2.70","-3.96","0","0","11.33"
"Aug 1, 2022 2:26:42 PM PDT","16290795321","Order","111-6778299-3705842","CN047-001-20","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Green Chinese Pattern)","1","amazon.com","Standard Orders","Amazon","BOWERSTON","OH","44695-9666","MarketplaceFacilitator","15.99","1.08","0","0","0","0","0","0","0","0","-1.08","-2.40","-3.07","0","0","10.52"
"Aug 1, 2022 2:55:31 PM PDT","16290795321","Order","112-9818366-8709040","T61-YM-3132ER-1-PR","Stick-on Hexagonal Reflectors - Front Fork Side Reflector for Motocross, Harley, Semi Trucks & Trailers, Warehousing, Boats, Service Trucks, Service V","1","amazon.com","Standard Orders","Amazon","Omaha","NE","68130-2516","MarketplaceFacilitator","8.99","0.63","0","0","0","0","0","0","0","0","-0.63","-1.08","-2.66","0","0","5.25"
"Aug 1, 2022 2:55:31 PM PDT","16290795321","Order","112-9818366-8709040","T61-YM-3146AER-1-PR","Stick-on Hexagonal Reflectors - Front Fork Side Reflector for Motocross, Harley, Semi Trucks & Trailers, Warehousing, Boats, Service Trucks, Service V","1","amazon.com","Standard Orders","Amazon","Omaha","NE","68130-2516","MarketplaceFacilitator","8.99","0.63","0","0","0","0","0","0","0","0","-0.63","-1.08","-2.47","0","0","5.44"
"Aug 1, 2022 3:11:23 PM PDT","16290795321","Refund","111-4600177-9861836","T36-KM101-1-A-PR","Stick-on Round Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Stakes, Houses, Car","1","amazon.com","Standard Orders","Amazon","VALPARAISO","IN","46385-9047","MarketplaceFacilitator","-8.99","-0.63","0","0","0","0","0","0","0","0","0.63","0.86","0","0","0","-8.13"
"Aug 1, 2022 3:12:21 PM PDT","16290795321","Order","111-0641580-9243412","CN038-103-B-PR","《 BAR Autotech 》 Remote Key Silicone Rubber Keyless Entry Shell Case Fob and Key Skin Cover fit for Honda Accord Civic CRV Element Pilot (1 Pair)","1","amazon.com","Standard Orders","Amazon","San Rafael","CA","94901-5352","MarketplaceFacilitator","7.99","0.72","0","0","0","0","0","0","0","0","-0.72","-1.20","-3.07","0","0","3.72"
"Aug 1, 2022 3:20:24 PM PDT","16290795321","Order","112-4392459-5390659","N135-BB00411-BK","BAR AUTOTECH Japanese Cute Mini Small Goldfish Coin Purse Organizer Holder Pouch Case for Phone Charger, Headphones, (Black)","1","amazon.com","Standard Orders","Amazon","WILLIAMS","AZ","86046-2323","MarketplaceFacilitator","8.99","0.93","0","0","0","0","0","0","0","0","-0.93","-1.35","-2.47","0","0","5.17"
"Aug 1, 2022 4:56:39 PM PDT","16290795321","Order","112-3608649-5429838","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","Clive","IA","50325-6273","MarketplaceFacilitator","8.99","0.63","0","0","0","0","0","0","0","0","-0.63","-1.08","-2.47","0","0","5.44"
"Aug 1, 2022 5:33:01 PM PDT","16290795321","Order","113-6791132-2952264","T61-TBM-03-R","BAR AUTOTECH Universal Motorcycle License Plate Reflectors M8 Screw Mount Bracket Holder (Black Bracket + Red Reflector)","1","amazon.com","Standard Orders","Amazon","Roswell","Georgia","30075","MarketplaceFacilitator","10.99","0.85","0","0","0","0","0","0","0","0","-0.85","-1.32","-3.72","0","0","5.95"
"Aug 1, 2022 6:18:14 PM PDT","16290795321","Order","111-7620388-7605853","T61-YM-3132EOR-1-PR","Stick-on Hexagonal Reflectors - Front Fork Side Reflector for Motocross, Harley, Semi Trucks & Trailers, Warehousing, Boats, Service Trucks, Service V","1","amazon.com","Standard Orders","Amazon","SPRING HILL","TN","37174-2948","MarketplaceFacilitator","8.99","0.88","0","0","0","0","0","0","0","0","-1.76","-2.16","-2.47","0","0","3.48"
"Aug 1, 2022 6:18:14 PM PDT","16290795321","Order","111-7620388-7605853","T61-YM-3132EOR-1-PR","Stick-on Hexagonal Reflectors - Front Fork Side Reflector for Motocross, Harley, Semi Trucks & Trailers, Warehousing, Boats, Service Trucks, Service V","1","amazon.com","Standard Orders","Amazon","SPRING HILL","TN","37174-2948","","8.99","0.88","0","0","0","0","0","0","0","0","0","0","-2.47","0","0","7.40"
"Aug 1, 2022 6:42:31 PM PDT","16290795321","Order","112-8389918-3461834","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","New Boston","NH","03070","","8.99","0","0","0","0","0","0","0","0","0","0","-1.08","-2.47","0","0","5.44"
"Aug 1, 2022 7:02:26 PM PDT","16290795321","Order","111-7125779-3367400","CN047-001-29","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Orange Fan Wave)","1","amazon.com","Standard Orders","Amazon","SAN DIEGO","CA","92120-1911","MarketplaceFacilitator","17.99","1.39","0","0","0","0","0","0","0","0","-1.39","-2.70","-5.40","0","0","9.89"
"Aug 1, 2022 7:02:35 PM PDT","16290795321","Order","111-8889923-6014657","CN075-003-01","BARbee Coin Purse - Japanese Onigiri Design Change Card Holder For Lady (Red Flower)","1","amazon.com","Standard Orders","Amazon","DIAMOND BAR","CA","91765-2753","MarketplaceFacilitator","9.99","0.95","2.35","0","0","0","0","0","-2.35","0","-0.95","-1.50","-3.07","0","0","5.42"
